,0,1,2,3,4,5,6,7,8,9,10,11,12,13,y
25779,1017.0298494819372,-278.88081092427075,-371.1723466701662,-169.44166354298093,-4.683475907129311,-69.8386700287067,-162.49489883346953,-8.169835236132496,153.23492678057596,-134.5266899534425,-53.52101318633555,32.80240001445064,247.46998931066958,-214.0502943449033,0
149,960.1561186202133,586.9697737656413,-44.491423600910885,384.070710578479,-208.6787166408912,-214.4768046050723,320.3912548705852,49.53114271996395,-145.60567079038603,-20.931680078368895,-7.082075450818861,25.07024570862302,16.80771203267988,-22.37780085245876,0
4799,868.0259029746658,619.9347220046279,-195.3003019608816,21.48767414897697,-44.71478367113922,467.2207964613987,-145.96097228520773,252.51146921792252,-39.47829242493825,-95.80194644771039,-46.41743992618577,42.559826736888006,107.42187040770551,332.0010451601302,0
39200,1059.2866776944145,17.836217209465527,463.47061373288165,173.02348426440633,-370.8908242090902,41.42063186426828,-164.32968601030134,11.01674533438413,-105.15349507835005,-203.06340230300592,-104.40006245138673,-6.556718571936217,-14.702466311688552,10.715187610392583,0
35036,940.4364820779607,264.603781736448,63.18995419311078,-443.57872948531076,-248.60691162011244,-259.36646752996006,-266.6187127791962,304.5637901290425,122.2706451999176,-126.39867594593721,19.983004124099317,172.3528715429007,175.36847724998069,-220.59989783076193,0
14923,1038.592897419126,80.77747263179383,-114.4990428056555,-291.428606505381,-220.68439925548049,68.18477149334643,-40.5961838591123,-367.1448504221139,107.86396241698658,-64.7545713441124,-95.52838868389603,141.13550305871772,-78.9409670975927,15.108352794992173,0
21109,1049.5103069248228,-275.60178495913465,-438.55259061171006,-97.7495724809812,-57.73514594717508,-169.79672419924813,78.85376323443482,15.578055858876843,-144.79759209328566,-79.59353846062915,-161.78259821478042,-374.2201155981757,-57.017284445086354,-67.52568054596189,0
6790,891.9715506374209,-110.21140989490615,355.2882931021966,579.797594046972,460.55734311674286,31.381795381537852,-48.886264844264936,273.68203611640536,-34.74071107339002,-163.74183930927498,-141.53055605923143,67.48753177406962,-109.32764530695215,4.176150397265974,0
41003,879.0180802112583,-383.2938449938963,-346.0883998307867,-254.74603709318959,-35.34816651129689,-219.5025291869235,-306.3095264675242,127.5937954555347,-282.48784916299405,199.82163827363706,44.17663523513427,-62.898229211001436,-53.56580591886299,-32.4751725487487,0
36641,1059.2866707997464,17.836273420787297,463.47037830493895,173.02365382825448,-370.89100626108126,41.4204497297975,-164.32990101964455,11.017167095979461,-105.15326914056718,-203.0631671194105,-104.3995320048661,-6.556916530616904,-14.702012915656235,10.71524093993513,0
22084,857.6085321858096,-571.1376785369133,17.6066310878013,234.08088693813264,-283.81989428762904,504.28076605367465,-31.567083435338393,252.24509922977342,-146.4227185186059,-48.952979749359855,-66.63750163635954,-256.4730673939536,106.4508806433121,21.761499033277488,0
13357,1027.721253905198,-166.7696828235213,370.3307615895719,110.1312098659836,-417.49647495626914,183.24829371625594,-64.04599515543488,-316.69507359259217,134.906050503052,-83.28443524305665,-113.14983236247858,99.98957102871002,-166.23886820255944,-28.160868924086763,0
39271,1029.8987860892178,220.92391186046257,255.39649671412468,-395.140903001377,340.6492306977003,-32.78157821680361,-41.20101680749234,-56.78187313208436,-339.4698679406866,85.84005097467927,-46.44089951212616,90.30132620638479,-37.959032764545,16.774972196284345,0
21136,1015.2272537839463,-360.44614701580673,-411.60247365511225,-89.89741508415004,-18.67233088786062,-107.02278871440772,-144.58069027795597,-26.409198864193257,-147.90727000167405,-104.16372450785684,-71.66158872603208,-155.49423672648877,138.76583071675915,70.8602153026489,0
7273,941.5699001348669,549.811732646408,152.78733993398905,-14.59310239397461,493.1240062106177,-14.024758341432884,-76.1774749718985,20.0138534003365,2.569995348403116,-100.73236637953721,-137.8306331448903,76.84385841485476,70.62124256016986,341.5650508125436,0
43858,896.3948168597025,-200.3873204050028,-374.9123543179511,-183.74325925612592,-115.28052215342116,-356.09869081630234,14.938939768380566,344.51573254430446,333.92671512772444,205.70747717702125,48.58260746726977,-186.5036202530433,-225.18892726604642,-65.88952648986258,0
17411,856.6266889536369,-13.564659392253375,76.73441337849044,-23.68281612907777,-506.42649876251784,521.4903320395613,352.64829750064195,-100.06168423362763,76.18825941439597,-16.012056870585102,17.3821855599449,137.28252348547912,60.1903944751995,120.73007088592472,0
22376,897.9176688989626,-617.5557677780662,245.34441893180883,239.8784414673715,73.59774997957807,33.221975435638136,-61.090203611455536,-69.54063938972595,-107.86032311278622,-293.7818759714072,305.76275845260614,-323.8440998180459,-15.77045298567498,-3.759767938599351,0
27149,738.5576728174404,-288.7022351547523,-348.1942022591229,-417.81337025414746,-169.32851198937465,227.80580030706045,-164.0797831416926,520.3990953387645,-22.89430894512756,350.16285256760915,210.97428724944945,80.33710028064316,-113.92298916792198,13.255051049964907,0
11577,881.1216769884495,-136.75457941423173,-174.40528485677845,660.5075521931818,63.46007924428196,2.2337717313480154,-176.8788457894652,24.58275867846635,179.49207352757253,207.6122446382397,45.038329989273166,26.16025074426137,8.343277011659247,-55.310701761021356,0
30861,887.4335769403757,-329.5079119949747,-298.66539747368734,-104.09600090406829,-127.91555730091484,455.83539772585635,-55.66990415482403,272.6508381109096,100.55498232748629,-106.4315051348905,-80.15811810876873,-159.09362304713792,-10.893970371290333,90.39141703907977,0
42494,868.8385834390336,-134.72272195432188,-474.36598509417945,106.80572849213328,68.82119057154944,-103.80843242459852,-166.99003371472125,-23.44974310945406,86.88496520870595,-90.49863241099114,-85.68204132401154,152.27956855598393,-80.97705198506361,62.861234794054894,0
28603,789.5831486989796,-327.74523543945037,-13.625651850521248,-431.6807324888476,380.3823861345291,-272.62198696727853,-32.407995359270565,339.1904231786936,297.5522881535585,22.820570735192078,-6.901115904509609,137.4809860014443,152.66218031036163,-201.61869679919522,0
21665,1000.1419726654743,-600.9909873022948,87.09516801848503,309.2720866362277,-213.2613860685228,15.734465770564128,-162.28885293983268,8.952819180180986,-124.3135512770776,-107.1264240630199,-109.81284258643996,-216.94833114892796,49.195241382720944,5.282992582353444,0
31992,1033.843473866299,129.2265891762649,-82.80783924212606,-319.72809569089975,-195.15303081520565,-38.21566245373833,-151.10111292976552,-234.4139649040741,117.07656293273836,-10.714721085021674,-77.55934430184777,-52.51292548323505,141.140691702913,334.84941920745655,0
2886,1035.9563981112829,645.4122600381519,-159.72237176175247,125.8728174317705,-35.37819585296759,-111.49713442723274,-23.706059031126173,65.51537438415752,-51.40874508307273,-98.44045635230357,-139.07282080379255,-139.84278364951746,-170.0226039123694,-79.96078047871845,0
10795,936.608357007078,35.08752869224735,-534.9375513307821,350.4241290927821,211.79877782707743,-55.61872859178148,-230.4047100378028,21.694555298420823,241.21600663193615,124.46631268892219,36.24920448826745,-25.725727729108026,13.918609817373925,54.88198504241005,0
31067,920.4714235712752,-108.35675687496395,527.6221737586103,-114.86389162965865,146.19643839833938,23.499118401044573,91.22527389593778,-177.66070080784218,114.7738753502784,59.37052569504978,-71.48159049746124,93.0578799994343,336.095157461377,-266.05133564224593,0
29061,775.0485211533726,81.2101195143511,128.67292972379144,-508.284251558782,48.12621787483862,-167.27562911875552,-127.21647519546788,-75.39326071492877,267.05225147924057,-174.64957137501088,400.12599922980945,-52.250625146826366,172.75308516817898,-233.46824404560473,0
26484,973.6674544817515,70.81363523727543,196.66108828831258,-438.88737589080836,278.4134994019956,-12.586250687058062,22.552505432309278,-201.37198269623732,196.93008105117985,9.72725048147917,-95.56575175157275,-27.73706796918631,333.8984028699413,-173.29269581645335,0
13554,1051.4625067498348,-231.34597483878517,-444.55501607442335,-138.71392197917334,-77.79036617158825,-52.23626548162049,192.55288650811823,-106.07293345509284,90.66681863845345,-146.76366916630082,-171.30687849126437,-1.982603969397432,-338.42338468036,-115.68349033777703,0
22683,1000.1419829160305,-600.990928324226,87.09573996783018,309.27177915791475,-213.26085991537695,15.73491532840579,-162.28865800577472,8.952383764168388,-124.31392180730667,-107.1262739748947,-109.81407306560106,-216.948456238901,49.19484203701296,5.282713687789862,0
35476,814.7230231504547,-181.78443144121084,43.2726078778632,-311.8587751698715,425.76663331190866,-273.80949464242485,10.814864063397096,392.48937203731657,-35.67218216360215,-147.64486002942192,-117.3766608669885,120.05734426461748,-51.15881291219574,51.81712221490237,0
31915,916.7070807804379,214.41070956639373,-186.2074896869038,-365.72518658821434,-326.9339114431003,360.15875043780295,232.59729996965868,65.17472332167738,60.92792244910495,102.99324717445337,-83.86304756094572,-313.96467838211845,-21.792377702134537,-44.15515698813826,0
41526,725.5084717715722,-236.62198631010062,-79.74143712274156,253.79629095944864,363.1461668381489,-202.94279884774207,376.63337982778944,-24.04949902736209,17.30473752915841,41.21682878260133,-1.064102450880214,315.7566306807846,126.68299902477817,145.1800942404083,0
27155,868.5318973989117,37.122531152485806,55.66291392691658,-195.35859568769206,-271.69236624119856,27.77395236599876,-229.97461458075853,-247.02194054835627,130.9554744353875,-89.23847009844984,-156.70756469022004,-243.1258412229366,1.9433481275147353,95.97594287268848,0
41435,745.489912010721,-585.9813411317189,446.47015630274,74.13686286494928,184.41157813271914,-125.95358487224094,5.400894132188772,246.3155837248593,164.85752067738645,15.515279928448223,-82.51161223259984,5.28164158248851,-99.82673453351723,14.362227945652043,0
19076,1039.743540332211,-357.6333183311429,-399.5760274544607,-147.62137099420997,30.99997709921391,-65.7683807662962,-239.66507536006483,-69.64028312142389,-378.5687813230509,128.53509227023437,-3.6185309694578063,-114.85021332308759,5.48318645580632,-14.700152128722856,0
7169,893.4229652709814,675.2648332054769,-229.21081939891857,50.68213808198578,-105.93701436782125,377.04876351858024,107.01515533477789,308.8071596957462,-73.51777636215792,-40.267056377668666,-95.89765580328613,-179.3672404287584,-112.7672593020277,-63.482281146041295,0
20885,1000.1419779982197,-600.9905974384448,87.09633840742981,309.27134910776783,-213.26038363642044,15.734606630801583,-162.28860242166368,8.953249254379399,-124.31338273163585,-107.12567432946572,-109.81432599692381,-216.94882153211617,49.1951843662081,5.2827172333389765,0
11914,841.9620617407372,329.15190554968075,160.15348813726254,281.45329715120766,371.26937648818864,-60.08661335682969,203.65736229146128,-230.73089423348605,-39.951933721362245,578.9290906375901,194.23110445649027,119.28887201595194,153.89223030953337,67.66037847123717,0
26172,843.5592662337393,-125.51018194163903,-373.88376036753294,334.0462814749988,-167.90425195184798,-267.544283133358,394.8398382273135,0.8421777715368579,43.37305854470775,47.129830848724794,-14.398798176918898,72.01769882476329,-64.57141249678436,2.2823109638932904,0
43612,926.0659386512094,-146.9034542737646,-223.00839660061962,-292.1388875450834,-50.47981671264359,-295.1279165227082,-304.85874041172053,465.128589829011,-219.33446257858805,75.34637185514099,115.35862683174369,232.77562380697,-216.8194552071075,-24.234864679483543,0
38145,855.0566323777321,210.88065808005882,357.78722665167385,-509.5830266084004,181.38966485769444,-257.4352820884539,-31.67195059236231,306.4761212659116,55.052932722623225,2.3897836508594352,-23.186995091036334,111.281961801322,-12.223263666041762,68.47333836932114,0
26980,810.8667752109715,-444.2772179552217,-85.326960810686,117.45701424786088,-267.4593065239939,460.66002830106527,60.79127499165848,236.91612906744993,-13.618294882950426,67.60089062164076,39.3623459676236,25.545328329529973,114.33478677517093,-9.369635757504536,0
37603,939.4610217566037,245.2601816136406,37.53672488392017,-402.34662541543906,-199.21037076126163,-193.7197281445975,-302.71770935117235,134.6535672638586,-261.2332662044145,106.88523388593282,54.225223770309285,139.98494080286025,-118.67987556256148,-16.428983794452268,0
23759,1000.1419920511457,-600.9907741550411,87.09653894391,309.2713382984719,-213.26015914258124,15.73529233472659,-162.28848255458402,8.95222160040992,-124.31414211092375,-107.12589257630255,-109.81546616939815,-216.94871858433592,49.19455861401017,5.282401175071031,0
22204,937.5192384997773,-374.19851514960493,-241.3278237304118,-217.01438446274886,317.85826964079644,-48.28063890802041,-138.46648490556194,-148.13470651471414,-362.11612455638266,-58.121317785981695,411.9579713317868,-221.7453789564221,-59.482850608764956,-23.742766054586188,0
32297,907.6478933230196,-157.39645514044955,567.1790782414439,47.093572654106396,-125.04166912647496,74.63142429311814,-38.06834754424313,-263.23631384028255,119.97428649071657,-169.36787421965997,340.5053379966122,-224.06436345808302,-37.8013959284052,3.1318956663431416,0
4673,1035.9564117277341,645.412715438044,-159.72095294880336,125.87182662437962,-35.376903368885785,-111.4963646836504,-23.70562664160272,65.51530080303205,-51.409207507848365,-98.43995364007435,-139.07521143105703,-139.84310298340634,-170.02311412990733,-79.96133832507638,0
16360,778.9008388531066,261.5702870867593,-252.8184790703032,-167.7852218909612,-204.68729412077911,558.79089202991,24.842701135065305,-134.2650127795373,156.79162347905924,15.482121857661612,-103.24961252132158,224.39957234765407,-143.50266861744566,18.065116826944905,0
27577,854.8846859715163,-169.7489393652364,468.51122286771806,4.064133148911122,-491.7599534095249,-77.82836621174118,-215.28354081020538,25.22300295733865,211.57082894184862,87.86685167405449,0.46900866100389826,-75.02858386792117,-29.325924689663776,24.565584693344192,0
28335,752.0325766387562,-137.31145328536542,633.0046715031305,-227.75937492500793,9.455099100226883,-187.76638501311055,43.6898178553739,136.96104970543252,175.70712565229027,260.4125598607634,42.2869758516223,108.68942944079363,29.422990509213093,-1.4204497146513293,0
25424,685.029381595221,168.09738858567775,58.776558947993756,11.565732705260041,-417.14174869733466,-345.267234073685,69.38295904992992,74.8578293563936,227.02343684699937,265.44402776062003,166.5039656062014,291.3105097006564,90.81638610319891,118.80326814383982,0
21179,897.917672007,-617.5555275442889,245.34506559825857,239.87809208320886,73.59835256895752,33.2220360460393,-61.090051032815126,-69.54042974532209,-107.86016118285137,-293.7812398269487,305.7619043097584,-323.8446105391237,-15.770370021299113,-3.759915220758824,0
35362,949.2278158484534,327.2922279202145,-1.4392270825655051,-352.47469808772945,-287.9442742183235,-297.747688135988,15.801377295723032,219.87153299426888,-27.46204937423189,-101.24294201582616,-103.94011622771653,-119.38605204527055,-181.17947050238348,-69.25455979184719,0
27605,867.1166164304994,-171.94765144777537,497.20461066406995,-43.90570175166966,-527.2107431480138,-129.28462936106723,-232.8820950616167,151.70418396124873,277.2258679088006,147.3415161367403,67.79096017488746,-37.53657303841174,-61.494282366578176,31.473241225628907,0
35863,843.1020014972678,-40.565371474658086,831.4983076868963,-104.69265727526042,-11.641711704411899,-156.37111156015453,-42.43406822748537,350.519463267101,78.61519951498005,-16.060036822291483,-32.88418346844492,70.13667290867299,-86.67901952854952,36.50506723429723,0
13612,818.4719947807836,-216.30638753323538,-370.50992309087593,327.1004694011013,-124.93450557526171,-89.63604261508843,267.37362032517893,-195.92454189094633,58.32473410359172,-58.73856999157196,-5.996442154730481,489.8956995642999,-68.23783145783138,58.473204076866956,0
5920,1000.5625753556316,173.41559596290594,-409.98222876916645,234.1763285298004,237.53827741085703,-57.42104154426748,-326.76770102817613,184.2929586823211,-308.9360438722108,18.67597488725409,12.900897394383612,174.82680320551023,-173.49547187400609,-41.849764666349444,0
35731,1059.2866641392063,17.836109652010784,463.46968192605465,173.02403455735208,-370.89161519804134,41.42006444864001,-164.32994515981125,11.017175750428969,-105.15303730391234,-203.06356182572026,-104.3983003508988,-6.556663595890842,-14.701874012427064,10.715581689994726,0
7804,986.5880771504438,320.02308086933397,365.92553788289763,532.8943222241481,-190.90411685112176,74.03489491922915,-264.84831173900614,58.88909631547279,-30.92555011769434,-125.97359900705722,-87.10419202981362,17.429025265829015,-63.810705332099424,-7.1524021868109005,0
4076,727.2802416335189,555.4339386681154,194.53064269918502,147.13873301232016,250.4131697303443,342.10281002891105,449.4248483279701,298.59747381718944,-116.43216499800707,60.698521891273224,-101.51622475337072,-76.90433283185457,-17.074858865152947,-42.11468622150823,0
33075,906.0501689823279,-115.73326085916969,555.2103009109464,-82.84350974972992,98.9472461188683,3.6535762180465072,129.1136349447958,-207.3440145848681,41.453336131792014,160.0139454774422,-75.67746429626527,1.0733162774909601,140.91164819181856,-7.3606645828663915,0
14058,822.5650520173549,89.875338980869,-27.58360621195971,-491.34462630090917,43.0621585113577,607.7784903678012,90.49716506751444,-230.49011869237182,-125.00528707984391,23.892947091172566,451.80074621205017,55.668581121070616,-217.66030534395193,-40.7072994493982,0
27481,919.6952959045195,-584.050343341641,397.1358166499904,169.44334463881074,232.2797293500867,33.1543689658396,61.68911908973571,37.78919367835275,109.58118531415143,-24.18764443216182,-106.38502459609656,-69.41229893938076,-14.578278666271597,43.05510922609091,0
34328,929.8375595121353,-347.0306427699545,320.51388081824217,131.8690001881686,324.1376053049845,-62.024130873255224,119.50710288896767,192.4138223953184,-190.97504988332636,-151.3479267180285,-111.19448910208482,166.98401534535196,33.0736128894744,-23.533849067814113,0
21042,931.1525174184756,-641.2604606905355,365.69388102373944,198.00025531058571,254.01865359749607,23.034846562568674,38.216326215345475,19.748174438668638,-104.37396560970186,-53.88310739682833,-158.0496915950113,-222.18934941106457,69.65091830819104,31.32571933818886,0
4401,844.0546167280887,349.8762325744133,296.43592852491133,457.70376265257,-261.46364764111286,562.58025594594,-134.12699773144607,302.1822640170814,-53.0339303801472,-67.80035299393367,-43.926479160792866,-22.095516899223156,-6.5542414589710205,9.326639182148742,0
38253,892.4702475811318,284.82348498597656,305.8515966261071,-511.71648759261586,143.88288750701747,-341.90481929186933,198.70776489292965,357.14922471205654,58.13309762408087,11.473856570242873,-84.85181380589118,-87.13319852750756,-192.89303167320114,-36.303589704205024,0
10349,887.64076772666,390.7858714723219,61.298386346092734,66.83608673545397,518.0857380051306,5.452346095748031,-42.87011743552212,-171.69425658895852,283.625580657857,284.65824496985545,-54.931621785094,-115.60719516140003,80.10099641457971,66.99580029760239,0
2993,931.6029123248311,485.2538536350989,184.8379349229135,146.67829026651214,250.88572430908923,44.19694183260543,-221.77377194942932,-30.276314029120726,43.11767493901057,-381.03712567870684,283.83657849658783,-177.56329035440987,-146.4321314671645,58.63442597837755,0
29899,988.7338120248199,133.92826194121912,152.34760121633218,-388.5516535624181,226.33731001942184,-113.6638633586177,297.92314811867226,-146.54448223171966,88.28565062938162,75.59107454042277,-172.71502514921627,-249.28430410510776,-70.27763371349509,-32.96817626517757,0
11713,844.218271632088,457.7179045311243,-303.1643187689602,59.33447414313399,6.730163996475701,524.1345851979175,-210.22459277546363,17.757960846040163,12.20046173434401,506.3491198265061,153.65854144430983,-79.9048773516835,3.8638458341826882,0.5147674387938411,0
43776,749.4074604452302,-341.45826155235085,289.59543898037026,7.301045073901398,35.68630393113873,-256.929806893075,-58.409029052821666,431.83414675383233,-30.631515348394338,-257.4859689044302,472.36929382768477,147.2647609955276,-144.78149748419565,-58.87260639952737,0
4059,791.9956104355055,226.85763401959105,-403.21723991837774,467.05563919640946,-95.05669037468336,224.11660035132832,466.5696225607184,496.8197061424971,-191.47041806924278,-53.77021219799648,29.904462496887103,40.844990480734836,8.090772212453214,-20.613521248256195,0
6125,941.5698922385719,549.8117765037374,152.78671594801023,-14.59289287524544,493.12354891106605,-14.02483842519212,-76.1775187825187,20.014039123705956,2.5700055239829176,-100.73269622315024,-137.8296433035388,76.84404493041151,70.62148695650542,341.56522346126036,0
38686,940.4364900737673,264.60409384964385,63.19177869299952,-443.57993972084745,-248.60558840411778,-259.3659417013159,-266.6184706592124,304.5640885940865,122.2704148908934,-126.39782615756253,19.980335496588438,172.35262510140524,175.36776777579908,-220.60056695132877,0
13879,1027.7212524657737,-166.7697418830884,370.3305917536072,110.13140211913824,-417.4966146678708,183.2483659938982,-64.04622497003211,-316.69504715491513,134.90596522899116,-83.28433760091771,-113.14972445830249,99.98948810164917,-166.23867660815304,-28.160948770953322,0
18960,828.2206247425768,-368.05027663163816,-190.46862575852865,-334.08267227089846,427.7191186228859,430.07753718247983,91.56124993215641,184.4469264829288,-380.73823977000154,239.95039582250894,-8.676013081028454,-159.61504291125658,83.19503881101964,27.82191279987429,0
15483,967.0062618763544,15.332675691235218,-13.13645521816967,-30.840403916049922,-396.20818924436094,-42.48757015899005,297.75964762779347,-368.04223716683236,17.1141575360429,-2.813998873853539,56.99189445748207,326.35738474821034,110.16143751970444,94.9990422513981,0
13590,883.531995870944,-256.8240593178831,-480.13459841759334,-243.0979051716948,-87.12846902460011,526.4807428062588,70.29747298517518,80.92323616177539,102.5978279080741,-144.12575926460826,-78.64869679981774,180.4203947027977,-60.97833255156711,296.27899939337766,0
1109,941.5698887708288,549.8119339954635,152.78672570758,-14.592697389759376,493.12371104376365,-14.02504007583632,-76.17757775755851,20.014303129538284,2.570435975520803,-100.73174454546225,-137.8295698327103,76.84310369180152,70.62213431085173,341.56525909263416,0
44588,886.7990182584747,-74.1732977162425,-221.55962569160343,107.71357890037396,664.3229311828959,-40.04357331465072,-85.9810325283911,32.45739259612505,33.44750376978556,-33.88867665392628,-136.12774828487582,-101.22997035451235,303.04646611695915,-217.60474432220994,0
13039,757.336414375982,-543.4469794423778,169.85212393606446,123.72381410024235,-17.01712257518902,639.3280126340975,183.33033448893042,52.10079421359652,105.49542510507017,-302.7788346224288,339.4160750951222,8.868751188898461,-239.92028968266595,-35.43853890977589,0
